# falsora manifest v1.0.0
relpath,source,domain,label,role,identities,frames,group,split
Celeb DF/Celeb-synthesis/id1_id16_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id16_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id17_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id17,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id20_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id20_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id23_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id2_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id2_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id3_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id3_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id3_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id3_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id3_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id4_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id4,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id1_id9_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id1 celebdf:id9,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id0_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id0,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id19_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id1_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id1,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id1_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id1,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id31_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id31_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id37_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id37,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id20_id9_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id20 celebdf:id9,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id19_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id19_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id20_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id28_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id28_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id2_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id2_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id3_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id4_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id4,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id6_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id6,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id21_id9_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id21 celebdf:id9,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id21_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id25_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id25,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id26_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id27_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id27,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id27_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id27,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id22_id28_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id22 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id16_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id19_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id26_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id2_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id35_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id35,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id35_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id35,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id3_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id23_id3_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id23 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id24_id19_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id24 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id24_id20_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id24 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id24_id21_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id24 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id24_id26_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id24 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id24_id26_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id24 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id19_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id19_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id21_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id23_0010.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id24_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id24,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id28_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id25_id28_0010.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id25 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id26_id16_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id26 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id26_id1_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id26 celebdf:id1,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id26_id28_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id26 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id26_id2_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id26 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id26_id3_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id26 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id19_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id19,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id21_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id21_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id22_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id22,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id23_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id24_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id24,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id25_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id25,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id27_id26_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id27 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id0_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id0,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id20_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id20_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id21_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id26_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id35_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id35,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id3_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id3_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id4_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id4,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id4_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id4,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id6_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id6,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id28_id9_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id28 celebdf:id9,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id30_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id30,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id30_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id30,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id32_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id32_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id35_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id35,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id37_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id37,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id37_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id37,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id37_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id37,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id29_id38_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id29 celebdf:id38,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id0_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id0,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id0_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id0,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id16_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id1_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id1,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id26_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id28_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id3_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id6_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id6,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id2_id9_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id2 celebdf:id9,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id20_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id21_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id21_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id23_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id23_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id26_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id26_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id28_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id28_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id28_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id32_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id34_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id34,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id35_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id35,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id3_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id3_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id3,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id4_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id4,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id30_id6_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id30 celebdf:id6,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id31_id16_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id31 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id31_id2_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id31 celebdf:id2,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id31_id30_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id31 celebdf:id30,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id31_id33_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id31 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id31_id33_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id31 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id32_id31_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id32 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id32_id31_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id32 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id32_id33_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id32 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id32_id33_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id32 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id33_id29_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id33 celebdf:id29,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id33_id32_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id33 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id33_id38_0001.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id33 celebdf:id38,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id34_id29_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id34 celebdf:id29,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id34_id32_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id34 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id34_id33_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id34 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id34_id33_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id34 celebdf:id33,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id16_0004.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id16_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id16,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id20_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id20,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id23_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id23,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id26_0003.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id26,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id28_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id30_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id30,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id31_0006.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id31_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id31_0009.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id31,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id32_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id32,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id35_id34_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id35 celebdf:id34,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id37_id1_0002.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id37 celebdf:id1,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id37_id21_0000.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id37 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id37_id21_0005.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id37 celebdf:id21,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id37_id28_0007.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id37 celebdf:id28,32,celebdf:id0,heldout
Celeb DF/Celeb-synthesis/id37_id28_0008.mp4,Celeb DF/Celeb-synthesis,celebdf,fake,heldout_test,celebdf:id37 celebdf:id28,32,celebdf:id0,heldout
